.\origin_data\12\1.jpg,0,1222,456,240,423
.\origin_data\12\2.jpg,0,1222,456,240,423
.\origin_data\12\3.jpg,0,1222,456,240,423
.\origin_data\12\4.jpg,0,1222,456,240,423
.\origin_data\12\5.jpg,0,1222,456,240,423
.\origin_data\12\6.jpg,0,1222,456,240,423
.\origin_data\12\7.jpg,0,1222,456,240,423
.\origin_data\12\8.jpg,0,1222,456,240,423
.\origin_data\12\9.jpg,0,1222,456,240,423
.\origin_data\12\10.jpg,0,1222,456,240,423
.\origin_data\12\11.jpg,0,1222,456,240,423
.\origin_data\12\12.jpg,0,1222,456,240,423
.\origin_data\12\13.jpg,0,1222,456,240,423
.\origin_data\12\14.jpg,0,1222,456,240,423
.\origin_data\12\15.jpg,0,1222,456,240,423
.\origin_data\12\16.jpg,0,1222,456,240,423
.\origin_data\12\17.jpg,0,1222,456,240,423
.\origin_data\12\18.jpg,0,1222,456,240,423
.\origin_data\12\19.jpg,0,1222,456,240,423
.\origin_data\12\20.jpg,0,1222,456,240,423
.\origin_data\12\21.jpg,0,1222,456,240,423
.\origin_data\12\22.jpg,0,1222,456,240,423
.\origin_data\12\23.jpg,0,1222,456,240,423
.\origin_data\12\24.jpg,0,1222,456,240,423
.\origin_data\12\25.jpg,0,1222,456,240,423
.\origin_data\12\26.jpg,0,1222,456,240,423
.\origin_data\12\27.jpg,0,1222,456,240,423
.\origin_data\12\28.jpg,1,1222,456,240,423
.\origin_data\12\29.jpg,1,1222,456,240,423
.\origin_data\12\30.jpg,1,1222,456,240,423
.\origin_data\12\31.jpg,1,1222,456,240,423
.\origin_data\12\32.jpg,1,1222,456,240,423
.\origin_data\12\33.jpg,1,1222,456,240,423
.\origin_data\12\34.jpg,1,1222,456,240,423
.\origin_data\12\35.jpg,1,1222,456,240,423
.\origin_data\12\36.jpg,1,1222,456,240,423
.\origin_data\12\37.jpg,1,1222,456,240,423
.\origin_data\12\38.jpg,1,1222,456,240,423
.\origin_data\12\39.jpg,1,1222,456,240,423
.\origin_data\12\40.jpg,1,1222,456,240,423
.\origin_data\12\41.jpg,1,1222,456,240,423
.\origin_data\12\42.jpg,1,1222,456,240,423
.\origin_data\12\43.jpg,1,1222,456,240,423
.\origin_data\12\44.jpg,1,1222,456,240,423
.\origin_data\12\45.jpg,1,1222,456,240,423
.\origin_data\12\46.jpg,1,1222,456,240,423
.\origin_data\12\47.jpg,1,1222,456,240,423
.\origin_data\12\48.jpg,1,1222,456,240,423
.\origin_data\12\49.jpg,1,1222,456,240,423
.\origin_data\12\50.jpg,1,1222,456,240,423
.\origin_data\12\51.jpg,1,1222,456,240,423
.\origin_data\12\52.jpg,1,1222,456,240,423
.\origin_data\12\53.jpg,1,1222,456,240,423
.\origin_data\12\54.jpg,1,1222,456,240,423
.\origin_data\12\55.jpg,1,1222,456,240,423
.\origin_data\12\56.jpg,1,1222,456,240,423
.\origin_data\12\57.jpg,1,1222,456,240,423
.\origin_data\12\58.jpg,1,1222,456,240,423
.\origin_data\12\59.jpg,1,1222,456,240,423
.\origin_data\12\60.jpg,1,1222,456,240,423
.\origin_data\12\61.jpg,1,1222,456,240,423
.\origin_data\12\62.jpg,1,1222,456,240,423
.\origin_data\12\63.jpg,1,1222,456,240,423
.\origin_data\12\64.jpg,1,1222,456,240,423
.\origin_data\12\65.jpg,1,1222,456,240,423
.\origin_data\12\66.jpg,1,1222,456,240,423
.\origin_data\12\67.jpg,1,1222,456,240,423
.\origin_data\12\68.jpg,1,1222,456,240,423
.\origin_data\12\69.jpg,1,1222,456,240,423
.\origin_data\12\70.jpg,1,1222,456,240,423
.\origin_data\12\71.jpg,1,1222,456,240,423
.\origin_data\12\72.jpg,1,1222,456,240,423
.\origin_data\12\73.jpg,1,1222,456,240,423
.\origin_data\12\74.jpg,1,1222,456,240,423
.\origin_data\12\75.jpg,1,1222,456,240,423
.\origin_data\12\76.jpg,1,1222,456,240,423
.\origin_data\12\77.jpg,1,1222,456,240,423
.\origin_data\12\78.jpg,1,1222,456,240,423
.\origin_data\12\79.jpg,1,1222,456,240,423
.\origin_data\12\80.jpg,1,1222,456,240,423
