.\origin_data\2\1.jpg,0,1176,391,135,216
.\origin_data\2\2.jpg,0,1176,391,135,216
.\origin_data\2\3.jpg,0,1176,391,135,216
.\origin_data\2\4.jpg,0,1176,391,135,216
.\origin_data\2\5.jpg,0,1176,391,135,216
.\origin_data\2\6.jpg,0,1176,391,135,216
.\origin_data\2\7.jpg,0,1176,391,135,216
.\origin_data\2\8.jpg,0,1176,391,135,216
.\origin_data\2\9.jpg,0,1176,391,135,216
.\origin_data\2\10.jpg,0,1176,391,135,216
.\origin_data\2\11.jpg,0,1176,391,135,216
.\origin_data\2\12.jpg,0,1176,391,135,216
.\origin_data\2\13.jpg,0,1176,391,135,216
.\origin_data\2\14.jpg,0,1176,391,135,216
.\origin_data\2\15.jpg,0,1176,391,135,216
.\origin_data\2\16.jpg,0,1176,391,135,216
.\origin_data\2\17.jpg,0,1176,391,135,216
.\origin_data\2\18.jpg,0,1176,391,135,216
.\origin_data\2\19.jpg,0,1176,391,135,216
.\origin_data\2\20.jpg,0,1176,391,135,216
.\origin_data\2\21.jpg,0,1176,391,135,216
.\origin_data\2\22.jpg,1,1176,391,135,216
.\origin_data\2\23.jpg,1,1176,391,135,216
.\origin_data\2\24.jpg,1,1176,391,135,216
.\origin_data\2\25.jpg,1,1176,391,135,216
.\origin_data\2\26.jpg,1,1176,391,135,216
.\origin_data\2\27.jpg,1,1176,391,135,216
.\origin_data\2\28.jpg,1,1176,391,135,216
.\origin_data\2\29.jpg,1,1176,391,135,216
.\origin_data\2\30.jpg,1,1176,391,135,216
.\origin_data\2\31.jpg,1,1176,391,135,216
.\origin_data\2\32.jpg,1,1176,391,135,216
.\origin_data\2\33.jpg,1,1176,391,135,216
.\origin_data\2\34.jpg,1,1176,391,135,216
.\origin_data\2\35.jpg,1,1176,391,135,216
.\origin_data\2\36.jpg,1,1176,391,135,216
.\origin_data\2\37.jpg,1,1176,391,135,216
.\origin_data\2\38.jpg,1,1176,391,135,216
.\origin_data\2\39.jpg,1,1176,391,135,216
.\origin_data\2\40.jpg,1,1176,391,135,216
.\origin_data\2\41.jpg,1,1176,391,135,216
.\origin_data\2\42.jpg,1,1176,391,135,216
.\origin_data\2\43.jpg,1,1176,391,135,216
.\origin_data\2\44.jpg,1,1176,391,135,216
.\origin_data\2\45.jpg,1,1176,391,135,216
.\origin_data\2\46.jpg,1,1176,391,135,216
.\origin_data\2\47.jpg,1,1176,391,135,216
.\origin_data\2\48.jpg,1,1176,391,135,216
.\origin_data\2\49.jpg,1,1176,391,135,216
.\origin_data\2\50.jpg,1,1176,391,135,216
.\origin_data\2\51.jpg,1,1176,391,135,216
.\origin_data\2\52.jpg,1,1176,391,135,216
.\origin_data\2\53.jpg,1,1176,391,135,216
.\origin_data\2\54.jpg,1,1176,391,135,216
.\origin_data\2\55.jpg,1,1176,391,135,216
.\origin_data\2\56.jpg,1,1176,391,135,216
.\origin_data\2\57.jpg,1,1176,391,135,216
.\origin_data\2\58.jpg,1,1176,391,135,216
.\origin_data\2\59.jpg,1,1176,391,135,216
.\origin_data\2\60.jpg,1,1176,391,135,216
.\origin_data\2\61.jpg,1,1176,391,135,216
.\origin_data\2\62.jpg,1,1176,391,135,216
.\origin_data\2\63.jpg,1,1176,391,135,216
.\origin_data\2\64.jpg,1,1176,391,135,216
.\origin_data\2\65.jpg,1,1176,391,135,216
.\origin_data\2\66.jpg,1,1176,391,135,216
.\origin_data\2\67.jpg,1,1176,391,135,216
.\origin_data\2\68.jpg,1,1176,391,135,216
.\origin_data\2\69.jpg,1,1176,391,135,216
.\origin_data\2\70.jpg,1,1176,391,135,216
.\origin_data\2\71.jpg,1,1176,391,135,216
.\origin_data\2\72.jpg,1,1176,391,135,216
.\origin_data\2\73.jpg,1,1176,391,135,216
.\origin_data\2\74.jpg,1,1176,391,135,216
.\origin_data\2\75.jpg,1,1176,391,135,216
.\origin_data\2\76.jpg,1,1176,391,135,216
.\origin_data\2\77.jpg,1,1176,391,135,216
.\origin_data\2\78.jpg,1,1176,391,135,216
.\origin_data\2\79.jpg,1,1176,391,135,216
.\origin_data\2\80.jpg,1,1176,391,135,216
.\origin_data\2\81.jpg,1,1176,391,135,216
.\origin_data\2\82.jpg,1,1176,391,135,216
.\origin_data\2\83.jpg,1,1176,391,135,216
.\origin_data\2\84.jpg,1,1176,391,135,216
.\origin_data\2\85.jpg,1,1176,391,135,216
.\origin_data\2\86.jpg,1,1176,391,135,216
.\origin_data\2\87.jpg,1,1176,391,135,216
.\origin_data\2\88.jpg,1,1176,391,135,216
.\origin_data\2\89.jpg,1,1176,391,135,216
.\origin_data\2\90.jpg,1,1176,391,135,216
.\origin_data\2\91.jpg,1,1176,391,135,216
.\origin_data\2\92.jpg,1,1176,391,135,216
.\origin_data\2\93.jpg,1,1176,391,135,216
.\origin_data\2\94.jpg,1,1176,391,135,216
.\origin_data\2\95.jpg,1,1176,391,135,216
.\origin_data\2\96.jpg,1,1176,391,135,216
.\origin_data\2\97.jpg,1,1176,391,135,216
.\origin_data\2\98.jpg,1,1176,391,135,216
.\origin_data\2\99.jpg,1,1176,391,135,216
.\origin_data\2\100.jpg,1,1176,391,135,216
.\origin_data\2\101.jpg,1,1176,391,135,216
.\origin_data\2\102.jpg,1,1176,391,135,216
.\origin_data\2\103.jpg,1,1176,391,135,216
.\origin_data\2\104.jpg,1,1176,391,135,216
.\origin_data\2\105.jpg,1,1176,391,135,216
.\origin_data\2\106.jpg,1,1176,391,135,216
.\origin_data\2\107.jpg,1,1176,391,135,216
.\origin_data\2\108.jpg,1,1176,391,135,216
.\origin_data\2\109.jpg,1,1176,391,135,216
.\origin_data\2\110.jpg,1,1176,391,135,216
.\origin_data\2\111.jpg,1,1176,391,135,216
.\origin_data\2\112.jpg,1,1176,391,135,216
.\origin_data\2\113.jpg,1,1176,391,135,216
.\origin_data\2\114.jpg,1,1176,391,135,216
.\origin_data\2\115.jpg,1,1176,391,135,216
.\origin_data\2\116.jpg,1,1176,391,135,216
.\origin_data\2\117.jpg,1,1176,391,135,216
.\origin_data\2\118.jpg,1,1176,391,135,216
.\origin_data\2\119.jpg,1,1176,391,135,216
.\origin_data\2\120.jpg,1,1176,391,135,216
.\origin_data\2\121.jpg,1,1176,391,135,216
.\origin_data\2\122.jpg,1,1176,391,135,216
.\origin_data\2\123.jpg,1,1176,391,135,216
.\origin_data\2\124.jpg,1,1176,391,135,216
.\origin_data\2\125.jpg,1,1176,391,135,216
.\origin_data\2\126.jpg,1,1176,391,135,216
.\origin_data\2\127.jpg,1,1176,391,135,216
.\origin_data\2\128.jpg,1,1176,391,135,216
.\origin_data\2\129.jpg,1,1176,391,135,216
.\origin_data\2\130.jpg,1,1176,391,135,216
.\origin_data\2\131.jpg,1,1176,391,135,216
.\origin_data\2\132.jpg,1,1176,391,135,216
.\origin_data\2\133.jpg,1,1176,391,135,216
.\origin_data\2\134.jpg,1,1176,391,135,216
.\origin_data\2\135.jpg,1,1176,391,135,216
.\origin_data\2\136.jpg,1,1176,391,135,216
.\origin_data\2\137.jpg,1,1176,391,135,216
.\origin_data\2\138.jpg,1,1176,391,135,216
.\origin_data\2\139.jpg,1,1176,391,135,216
.\origin_data\2\140.jpg,1,1176,391,135,216
.\origin_data\2\141.jpg,1,1176,391,135,216
.\origin_data\2\142.jpg,1,1176,391,135,216
.\origin_data\2\143.jpg,1,1176,391,135,216
.\origin_data\2\144.jpg,1,1176,391,135,216
.\origin_data\2\145.jpg,1,1176,391,135,216
.\origin_data\2\146.jpg,1,1176,391,135,216
.\origin_data\2\147.jpg,1,1176,391,135,216
.\origin_data\2\148.jpg,1,1176,391,135,216
.\origin_data\2\149.jpg,1,1176,391,135,216
.\origin_data\2\150.jpg,1,1176,391,135,216
.\origin_data\2\151.jpg,1,1176,391,135,216
.\origin_data\2\152.jpg,1,1176,391,135,216
.\origin_data\2\153.jpg,1,1176,391,135,216
.\origin_data\2\154.jpg,1,1176,391,135,216
.\origin_data\2\155.jpg,1,1176,391,135,216
.\origin_data\2\156.jpg,1,1176,391,135,216
.\origin_data\2\157.jpg,1,1176,391,135,216
