.\origin_data\0\1.jpg,0,1256,468,107,176
.\origin_data\0\2.jpg,0,1256,468,107,176
.\origin_data\0\3.jpg,0,1256,468,107,176
.\origin_data\0\4.jpg,0,1256,468,107,176
.\origin_data\0\5.jpg,0,1256,468,107,176
.\origin_data\0\6.jpg,0,1256,468,107,176
.\origin_data\0\7.jpg,0,1256,468,107,176
.\origin_data\0\8.jpg,0,1256,468,107,176
.\origin_data\0\9.jpg,0,1256,468,107,176
.\origin_data\0\10.jpg,0,1256,468,107,176
.\origin_data\0\11.jpg,0,1256,468,107,176
.\origin_data\0\12.jpg,0,1256,468,107,176
.\origin_data\0\13.jpg,0,1256,468,107,176
.\origin_data\0\14.jpg,0,1256,468,107,176
.\origin_data\0\15.jpg,0,1256,468,107,176
.\origin_data\0\16.jpg,0,1256,468,107,176
.\origin_data\0\17.jpg,0,1256,468,107,176
.\origin_data\0\18.jpg,0,1256,468,107,176
.\origin_data\0\19.jpg,0,1256,468,107,176
.\origin_data\0\20.jpg,0,1256,468,107,176
.\origin_data\0\21.jpg,0,1256,468,107,176
.\origin_data\0\22.jpg,0,1256,468,107,176
.\origin_data\0\23.jpg,0,1256,468,107,176
.\origin_data\0\24.jpg,0,1256,468,107,176
.\origin_data\0\25.jpg,1,1256,468,107,176
.\origin_data\0\26.jpg,1,1256,468,107,176
.\origin_data\0\27.jpg,1,1256,468,107,176
.\origin_data\0\28.jpg,1,1256,468,107,176
.\origin_data\0\29.jpg,1,1256,468,107,176
.\origin_data\0\30.jpg,1,1256,468,107,176
.\origin_data\0\31.jpg,1,1256,468,107,176
.\origin_data\0\32.jpg,1,1256,468,107,176
.\origin_data\0\33.jpg,1,1256,468,107,176
.\origin_data\0\34.jpg,1,1256,468,107,176
.\origin_data\0\35.jpg,1,1256,468,107,176
.\origin_data\0\36.jpg,1,1256,468,107,176
.\origin_data\0\37.jpg,1,1256,468,107,176
.\origin_data\0\38.jpg,1,1256,468,107,176
.\origin_data\0\39.jpg,1,1256,468,107,176
.\origin_data\0\40.jpg,1,1256,468,107,176
.\origin_data\0\41.jpg,1,1256,468,107,176
.\origin_data\0\42.jpg,1,1256,468,107,176
.\origin_data\0\43.jpg,1,1256,468,107,176
.\origin_data\0\44.jpg,1,1256,468,107,176
.\origin_data\0\45.jpg,1,1256,468,107,176
.\origin_data\0\46.jpg,1,1256,468,107,176
.\origin_data\0\47.jpg,1,1256,468,107,176
.\origin_data\0\48.jpg,1,1256,468,107,176
.\origin_data\0\49.jpg,1,1256,468,107,176
.\origin_data\0\50.jpg,1,1256,468,107,176
.\origin_data\0\51.jpg,1,1256,468,107,176
.\origin_data\0\52.jpg,1,1256,468,107,176
.\origin_data\0\53.jpg,1,1256,468,107,176
.\origin_data\0\54.jpg,1,1256,468,107,176
.\origin_data\0\55.jpg,1,1256,468,107,176
.\origin_data\0\56.jpg,1,1256,468,107,176
.\origin_data\0\57.jpg,1,1256,468,107,176
.\origin_data\0\58.jpg,1,1256,468,107,176
.\origin_data\0\59.jpg,1,1256,468,107,176
.\origin_data\0\60.jpg,1,1256,468,107,176
.\origin_data\0\61.jpg,1,1256,468,107,176
.\origin_data\0\62.jpg,1,1256,468,107,176
.\origin_data\0\63.jpg,1,1256,468,107,176
.\origin_data\0\64.jpg,1,1256,468,107,176
.\origin_data\0\65.jpg,1,1256,468,107,176
.\origin_data\0\66.jpg,1,1256,468,107,176
.\origin_data\0\67.jpg,1,1256,468,107,176
.\origin_data\0\68.jpg,1,1256,468,107,176
.\origin_data\0\69.jpg,1,1256,468,107,176
