.\data\origin_data\9\1.jpg,1,1304,453,136,230
.\data\origin_data\9\2.jpg,1,1304,453,136,230
.\data\origin_data\9\3.jpg,1,1304,453,136,230
.\data\origin_data\9\4.jpg,1,1304,453,136,230
.\data\origin_data\9\5.jpg,1,1304,453,136,230
.\data\origin_data\9\6.jpg,1,1304,453,136,230
.\data\origin_data\9\7.jpg,1,1304,453,136,230
.\data\origin_data\9\8.jpg,1,1304,453,136,230
.\data\origin_data\9\9.jpg,1,1304,453,136,230
.\data\origin_data\9\10.jpg,1,1304,453,136,230
.\data\origin_data\9\11.jpg,1,1304,453,136,230
.\data\origin_data\9\12.jpg,1,1304,453,136,230
.\data\origin_data\9\13.jpg,1,1304,453,136,230
.\data\origin_data\9\14.jpg,1,1304,453,136,230
.\data\origin_data\9\15.jpg,1,1304,453,136,230
.\data\origin_data\9\16.jpg,1,1304,453,136,230
.\data\origin_data\9\17.jpg,1,1304,453,136,230
.\data\origin_data\9\18.jpg,1,1304,453,136,230
.\data\origin_data\9\19.jpg,1,1304,453,136,230
.\data\origin_data\9\20.jpg,2,1304,453,136,230
.\data\origin_data\9\21.jpg,2,1304,453,136,230
.\data\origin_data\9\22.jpg,2,1304,453,136,230
.\data\origin_data\9\23.jpg,2,1304,453,136,230
.\data\origin_data\9\24.jpg,2,1304,453,136,230
.\data\origin_data\9\25.jpg,2,1304,453,136,230
.\data\origin_data\9\26.jpg,2,1304,453,136,230
.\data\origin_data\9\27.jpg,2,1304,453,136,230
.\data\origin_data\9\28.jpg,2,1304,453,136,230
.\data\origin_data\9\29.jpg,2,1304,453,136,230
.\data\origin_data\9\30.jpg,2,1304,453,136,230
.\data\origin_data\9\31.jpg,2,1304,453,136,230
.\data\origin_data\9\32.jpg,2,1304,453,136,230
.\data\origin_data\9\33.jpg,2,1304,453,136,230
.\data\origin_data\9\34.jpg,2,1304,453,136,230
.\data\origin_data\9\35.jpg,2,1304,453,136,230
.\data\origin_data\9\36.jpg,2,1304,453,136,230
.\data\origin_data\9\37.jpg,2,1304,453,136,230
.\data\origin_data\9\38.jpg,2,1304,453,136,230
.\data\origin_data\9\39.jpg,2,1304,453,136,230
.\data\origin_data\9\40.jpg,2,1304,453,136,230
.\data\origin_data\9\41.jpg,2,1304,453,136,230
.\data\origin_data\9\42.jpg,2,1304,453,136,230
.\data\origin_data\9\43.jpg,2,1304,453,136,230
.\data\origin_data\9\44.jpg,2,1304,453,136,230
.\data\origin_data\9\45.jpg,2,1304,453,136,230
.\data\origin_data\9\46.jpg,2,1304,453,136,230
.\data\origin_data\9\47.jpg,2,1304,453,136,230
.\data\origin_data\9\48.jpg,2,1304,453,136,230
.\data\origin_data\9\49.jpg,2,1304,453,136,230
.\data\origin_data\9\50.jpg,2,1304,453,136,230
.\data\origin_data\9\51.jpg,2,1304,453,136,230
.\data\origin_data\9\52.jpg,2,1304,453,136,230
.\data\origin_data\9\53.jpg,2,1304,453,136,230
.\data\origin_data\9\54.jpg,2,1304,453,136,230
.\data\origin_data\9\55.jpg,2,1304,453,136,230
.\data\origin_data\9\56.jpg,2,1304,453,136,230
.\data\origin_data\9\57.jpg,2,1304,453,136,230
.\data\origin_data\9\58.jpg,2,1304,453,136,230
.\data\origin_data\9\59.jpg,2,1304,453,136,230
.\data\origin_data\9\60.jpg,2,1304,453,136,230
.\data\origin_data\9\61.jpg,2,1304,453,136,230
.\data\origin_data\9\62.jpg,2,1304,453,136,230
.\data\origin_data\9\63.jpg,2,1304,453,136,230
.\data\origin_data\9\64.jpg,2,1304,453,136,230
.\data\origin_data\9\65.jpg,2,1304,453,136,230
.\data\origin_data\9\66.jpg,2,1304,453,136,230
.\data\origin_data\9\67.jpg,2,1304,453,136,230
.\data\origin_data\9\68.jpg,2,1304,453,136,230
.\data\origin_data\9\69.jpg,2,1304,453,136,230
.\data\origin_data\9\70.jpg,2,1304,453,136,230
.\data\origin_data\9\71.jpg,2,1304,453,136,230
.\data\origin_data\9\72.jpg,2,1304,453,136,230
.\data\origin_data\9\73.jpg,2,1304,453,136,230
.\data\origin_data\9\74.jpg,2,1304,453,136,230
.\data\origin_data\9\75.jpg,2,1304,453,136,230
.\data\origin_data\9\76.jpg,2,1304,453,136,230
.\data\origin_data\9\77.jpg,2,1304,453,136,230
.\data\origin_data\9\78.jpg,2,1304,453,136,230
.\data\origin_data\9\79.jpg,2,1304,453,136,230
.\data\origin_data\9\80.jpg,2,1304,453,136,230
.\data\origin_data\9\81.jpg,2,1304,453,136,230
.\data\origin_data\9\82.jpg,2,1304,453,136,230
.\data\origin_data\9\83.jpg,2,1304,453,136,230
.\data\origin_data\9\84.jpg,2,1304,453,136,230
.\data\origin_data\9\85.jpg,2,1304,453,136,230
.\data\origin_data\9\86.jpg,2,1304,453,136,230
.\data\origin_data\9\87.jpg,3,1304,453,136,230
.\data\origin_data\9\88.jpg,3,1304,453,136,230
.\data\origin_data\9\89.jpg,3,1304,453,136,230
.\data\origin_data\9\90.jpg,3,1304,453,136,230
.\data\origin_data\9\91.jpg,3,1304,453,136,230
.\data\origin_data\9\92.jpg,3,1304,453,136,230
.\data\origin_data\9\93.jpg,3,1304,453,136,230
.\data\origin_data\9\94.jpg,3,1304,453,136,230
.\data\origin_data\9\95.jpg,3,1304,453,136,230
.\data\origin_data\9\96.jpg,2,1304,453,136,230
.\data\origin_data\9\97.jpg,2,1304,453,136,230
.\data\origin_data\9\98.jpg,2,1304,453,136,230
.\data\origin_data\9\99.jpg,2,1304,453,136,230
.\data\origin_data\9\100.jpg,2,1304,453,136,230
.\data\origin_data\9\101.jpg,2,1304,453,136,230
.\data\origin_data\9\102.jpg,2,1304,453,136,230
.\data\origin_data\9\103.jpg,2,1304,453,136,230
.\data\origin_data\9\104.jpg,2,1304,453,136,230
.\data\origin_data\9\105.jpg,2,1304,453,136,230
.\data\origin_data\9\106.jpg,2,1304,453,136,230
.\data\origin_data\9\107.jpg,2,1304,453,136,230
.\data\origin_data\9\108.jpg,2,1304,453,136,230
.\data\origin_data\9\109.jpg,2,1304,453,136,230
.\data\origin_data\9\110.jpg,2,1304,453,136,230
.\data\origin_data\9\111.jpg,2,1304,453,136,230
.\data\origin_data\9\112.jpg,2,1304,453,136,230
.\data\origin_data\9\113.jpg,2,1304,453,136,230
.\data\origin_data\9\114.jpg,2,1304,453,136,230
