.\data\origin_data\1\1.jpg,1,1360,454,121,184
.\data\origin_data\1\2.jpg,1,1360,454,121,184
.\data\origin_data\1\3.jpg,1,1360,454,121,184
.\data\origin_data\1\4.jpg,1,1360,454,121,184
.\data\origin_data\1\5.jpg,1,1360,454,121,184
.\data\origin_data\1\6.jpg,1,1360,454,121,184
.\data\origin_data\1\7.jpg,1,1360,454,121,184
.\data\origin_data\1\8.jpg,1,1360,454,121,184
.\data\origin_data\1\9.jpg,1,1360,454,121,184
.\data\origin_data\1\10.jpg,1,1360,454,121,184
.\data\origin_data\1\11.jpg,1,1360,454,121,184
.\data\origin_data\1\12.jpg,1,1360,454,121,184
.\data\origin_data\1\13.jpg,1,1360,454,121,184
.\data\origin_data\1\14.jpg,1,1360,454,121,184
.\data\origin_data\1\15.jpg,1,1360,454,121,184
.\data\origin_data\1\16.jpg,1,1360,454,121,184
.\data\origin_data\1\17.jpg,1,1360,454,121,184
.\data\origin_data\1\18.jpg,1,1360,454,121,184
.\data\origin_data\1\19.jpg,1,1360,454,121,184
.\data\origin_data\1\20.jpg,1,1360,454,121,184
.\data\origin_data\1\21.jpg,1,1360,454,121,184
.\data\origin_data\1\22.jpg,1,1360,454,121,184
.\data\origin_data\1\23.jpg,1,1360,454,121,184
.\data\origin_data\1\24.jpg,1,1360,454,121,184
.\data\origin_data\1\25.jpg,1,1360,454,121,184
.\data\origin_data\1\26.jpg,1,1360,454,121,184
.\data\origin_data\1\27.jpg,1,1360,454,121,184
.\data\origin_data\1\28.jpg,1,1360,454,121,184
.\data\origin_data\1\29.jpg,1,1360,454,121,184
.\data\origin_data\1\30.jpg,1,1360,454,121,184
.\data\origin_data\1\31.jpg,1,1360,454,121,184
.\data\origin_data\1\32.jpg,1,1360,454,121,184
.\data\origin_data\1\33.jpg,1,1360,454,121,184
.\data\origin_data\1\34.jpg,1,1360,454,121,184
.\data\origin_data\1\35.jpg,1,1360,454,121,184
.\data\origin_data\1\36.jpg,2,1360,454,121,184
.\data\origin_data\1\37.jpg,2,1360,454,121,184
.\data\origin_data\1\38.jpg,2,1360,454,121,184
.\data\origin_data\1\39.jpg,2,1360,454,121,184
.\data\origin_data\1\40.jpg,2,1360,454,121,184
.\data\origin_data\1\41.jpg,2,1360,454,121,184
.\data\origin_data\1\42.jpg,2,1360,454,121,184
.\data\origin_data\1\43.jpg,2,1360,454,121,184
.\data\origin_data\1\44.jpg,2,1360,454,121,184
.\data\origin_data\1\45.jpg,2,1360,454,121,184
.\data\origin_data\1\46.jpg,2,1360,454,121,184
.\data\origin_data\1\47.jpg,2,1360,454,121,184
.\data\origin_data\1\48.jpg,2,1360,454,121,184
.\data\origin_data\1\49.jpg,2,1360,454,121,184
.\data\origin_data\1\50.jpg,2,1360,454,121,184
.\data\origin_data\1\51.jpg,2,1360,454,121,184
.\data\origin_data\1\52.jpg,2,1360,454,121,184
.\data\origin_data\1\53.jpg,2,1360,454,121,184
.\data\origin_data\1\54.jpg,2,1360,454,121,184
.\data\origin_data\1\55.jpg,2,1360,454,121,184
.\data\origin_data\1\56.jpg,2,1360,454,121,184
.\data\origin_data\1\57.jpg,2,1360,454,121,184
.\data\origin_data\1\58.jpg,2,1360,454,121,184
.\data\origin_data\1\59.jpg,2,1360,454,121,184
.\data\origin_data\1\60.jpg,2,1360,454,121,184
.\data\origin_data\1\61.jpg,2,1360,454,121,184
.\data\origin_data\1\62.jpg,2,1360,454,121,184
.\data\origin_data\1\63.jpg,2,1360,454,121,184
.\data\origin_data\1\64.jpg,2,1360,454,121,184
.\data\origin_data\1\65.jpg,2,1360,454,121,184
.\data\origin_data\1\66.jpg,2,1360,454,121,184
.\data\origin_data\1\67.jpg,2,1360,454,121,184
