.\data\origin_data\11\1.jpg,1,1306,411,220,375
.\data\origin_data\11\2.jpg,1,1306,411,220,375
.\data\origin_data\11\3.jpg,1,1306,411,220,375
.\data\origin_data\11\4.jpg,1,1306,411,220,375
.\data\origin_data\11\5.jpg,1,1306,411,220,375
.\data\origin_data\11\6.jpg,1,1306,411,220,375
.\data\origin_data\11\7.jpg,1,1306,411,220,375
.\data\origin_data\11\8.jpg,1,1306,411,220,375
.\data\origin_data\11\9.jpg,1,1306,411,220,375
.\data\origin_data\11\10.jpg,1,1306,411,220,375
.\data\origin_data\11\11.jpg,1,1306,411,220,375
.\data\origin_data\11\12.jpg,1,1306,411,220,375
.\data\origin_data\11\13.jpg,1,1306,411,220,375
.\data\origin_data\11\14.jpg,1,1306,411,220,375
.\data\origin_data\11\15.jpg,1,1306,411,220,375
.\data\origin_data\11\16.jpg,1,1306,411,220,375
.\data\origin_data\11\17.jpg,1,1306,411,220,375
.\data\origin_data\11\18.jpg,1,1306,411,220,375
.\data\origin_data\11\19.jpg,2,1306,411,220,375
.\data\origin_data\11\20.jpg,2,1306,411,220,375
.\data\origin_data\11\21.jpg,2,1306,411,220,375
.\data\origin_data\11\22.jpg,2,1306,411,220,375
.\data\origin_data\11\23.jpg,2,1306,411,220,375
.\data\origin_data\11\24.jpg,2,1306,411,220,375
.\data\origin_data\11\25.jpg,2,1306,411,220,375
.\data\origin_data\11\26.jpg,2,1306,411,220,375
.\data\origin_data\11\27.jpg,2,1306,411,220,375
.\data\origin_data\11\28.jpg,2,1306,411,220,375
.\data\origin_data\11\29.jpg,2,1306,411,220,375
.\data\origin_data\11\30.jpg,2,1306,411,220,375
.\data\origin_data\11\31.jpg,2,1306,411,220,375
.\data\origin_data\11\32.jpg,2,1306,411,220,375
.\data\origin_data\11\33.jpg,2,1306,411,220,375
.\data\origin_data\11\34.jpg,2,1306,411,220,375
.\data\origin_data\11\35.jpg,2,1306,411,220,375
.\data\origin_data\11\36.jpg,2,1306,411,220,375
.\data\origin_data\11\37.jpg,2,1306,411,220,375
.\data\origin_data\11\38.jpg,2,1306,411,220,375
.\data\origin_data\11\39.jpg,2,1306,411,220,375
.\data\origin_data\11\40.jpg,2,1306,411,220,375
.\data\origin_data\11\41.jpg,2,1306,411,220,375
.\data\origin_data\11\42.jpg,2,1306,411,220,375
.\data\origin_data\11\43.jpg,2,1306,411,220,375
.\data\origin_data\11\44.jpg,2,1306,411,220,375
.\data\origin_data\11\45.jpg,2,1306,411,220,375
.\data\origin_data\11\46.jpg,2,1306,411,220,375
.\data\origin_data\11\47.jpg,2,1306,411,220,375
.\data\origin_data\11\48.jpg,2,1306,411,220,375
.\data\origin_data\11\49.jpg,2,1306,411,220,375
.\data\origin_data\11\50.jpg,2,1306,411,220,375
.\data\origin_data\11\51.jpg,2,1306,411,220,375
.\data\origin_data\11\52.jpg,2,1306,411,220,375
.\data\origin_data\11\53.jpg,2,1306,411,220,375
.\data\origin_data\11\54.jpg,2,1306,411,220,375
.\data\origin_data\11\55.jpg,2,1306,411,220,375
.\data\origin_data\11\56.jpg,2,1306,411,220,375
.\data\origin_data\11\57.jpg,2,1306,411,220,375
.\data\origin_data\11\58.jpg,2,1306,411,220,375
.\data\origin_data\11\59.jpg,2,1306,411,220,375
.\data\origin_data\11\60.jpg,2,1306,411,220,375
.\data\origin_data\11\61.jpg,2,1306,411,220,375
.\data\origin_data\11\62.jpg,2,1306,411,220,375
.\data\origin_data\11\63.jpg,2,1306,411,220,375
.\data\origin_data\11\64.jpg,2,1306,411,220,375
.\data\origin_data\11\65.jpg,2,1306,411,220,375
.\data\origin_data\11\66.jpg,2,1306,411,220,375
.\data\origin_data\11\67.jpg,2,1306,411,220,375
.\data\origin_data\11\68.jpg,2,1306,411,220,375
.\data\origin_data\11\69.jpg,2,1306,411,220,375
.\data\origin_data\11\70.jpg,2,1306,411,220,375
.\data\origin_data\11\71.jpg,2,1306,411,220,375
.\data\origin_data\11\72.jpg,2,1306,411,220,375
.\data\origin_data\11\73.jpg,2,1306,411,220,375
.\data\origin_data\11\74.jpg,2,1306,411,220,375
.\data\origin_data\11\75.jpg,2,1306,411,220,375
.\data\origin_data\11\76.jpg,2,1306,411,220,375
.\data\origin_data\11\77.jpg,2,1306,411,220,375
.\data\origin_data\11\78.jpg,2,1306,411,220,375
.\data\origin_data\11\79.jpg,2,1306,411,220,375
.\data\origin_data\11\80.jpg,2,1306,411,220,375
.\data\origin_data\11\81.jpg,2,1306,411,220,375
.\data\origin_data\11\82.jpg,2,1306,411,220,375
.\data\origin_data\11\83.jpg,2,1306,411,220,375
.\data\origin_data\11\84.jpg,2,1306,411,220,375
.\data\origin_data\11\85.jpg,2,1306,411,220,375
.\data\origin_data\11\86.jpg,2,1306,411,220,375
.\data\origin_data\11\87.jpg,2,1306,411,220,375
.\data\origin_data\11\88.jpg,2,1306,411,220,375
.\data\origin_data\11\89.jpg,2,1306,411,220,375
.\data\origin_data\11\90.jpg,2,1306,411,220,375
.\data\origin_data\11\91.jpg,2,1306,411,220,375
.\data\origin_data\11\92.jpg,2,1306,411,220,375
.\data\origin_data\11\93.jpg,2,1306,411,220,375
.\data\origin_data\11\94.jpg,2,1306,411,220,375
.\data\origin_data\11\95.jpg,2,1306,411,220,375
.\data\origin_data\11\96.jpg,2,1306,411,220,375
.\data\origin_data\11\97.jpg,2,1306,411,220,375
.\data\origin_data\11\98.jpg,2,1306,411,220,375
.\data\origin_data\11\99.jpg,2,1306,411,220,375
.\data\origin_data\11\100.jpg,2,1306,411,220,375
.\data\origin_data\11\101.jpg,2,1306,411,220,375
.\data\origin_data\11\102.jpg,2,1306,411,220,375
.\data\origin_data\11\103.jpg,2,1306,411,220,375
.\data\origin_data\11\104.jpg,2,1306,411,220,375
.\data\origin_data\11\105.jpg,2,1306,411,220,375
.\data\origin_data\11\106.jpg,2,1306,411,220,375
.\data\origin_data\11\107.jpg,2,1306,411,220,375
.\data\origin_data\11\108.jpg,2,1306,411,220,375
.\data\origin_data\11\109.jpg,2,1306,411,220,375
.\data\origin_data\11\110.jpg,2,1306,411,220,375
.\data\origin_data\11\111.jpg,2,1306,411,220,375
.\data\origin_data\11\112.jpg,2,1306,411,220,375
.\data\origin_data\11\113.jpg,2,1306,411,220,375
.\data\origin_data\11\114.jpg,2,1306,411,220,375
.\data\origin_data\11\115.jpg,2,1306,411,220,375
.\data\origin_data\11\116.jpg,2,1306,411,220,375
.\data\origin_data\11\117.jpg,2,1306,411,220,375
.\data\origin_data\11\118.jpg,2,1306,411,220,375
.\data\origin_data\11\119.jpg,2,1306,411,220,375
.\data\origin_data\11\120.jpg,2,1306,411,220,375
.\data\origin_data\11\121.jpg,2,1306,411,220,375
.\data\origin_data\11\122.jpg,2,1306,411,220,375
.\data\origin_data\11\123.jpg,2,1306,411,220,375
.\data\origin_data\11\124.jpg,2,1306,411,220,375
.\data\origin_data\11\125.jpg,2,1306,411,220,375
.\data\origin_data\11\126.jpg,2,1306,411,220,375
.\data\origin_data\11\127.jpg,2,1306,411,220,375
.\data\origin_data\11\128.jpg,2,1306,411,220,375
.\data\origin_data\11\129.jpg,2,1306,411,220,375
.\data\origin_data\11\130.jpg,2,1306,411,220,375
.\data\origin_data\11\131.jpg,2,1306,411,220,375
.\data\origin_data\11\132.jpg,2,1306,411,220,375
.\data\origin_data\11\133.jpg,2,1306,411,220,375
.\data\origin_data\11\134.jpg,2,1306,411,220,375
.\data\origin_data\11\135.jpg,3,1306,411,220,375
.\data\origin_data\11\136.jpg,3,1306,411,220,375
.\data\origin_data\11\137.jpg,3,1306,411,220,375
.\data\origin_data\11\138.jpg,3,1306,411,220,375
.\data\origin_data\11\139.jpg,3,1306,411,220,375
.\data\origin_data\11\140.jpg,3,1306,411,220,375
.\data\origin_data\11\141.jpg,3,1306,411,220,375
.\data\origin_data\11\142.jpg,3,1306,411,220,375
.\data\origin_data\11\143.jpg,2,1306,411,220,375
.\data\origin_data\11\144.jpg,2,1306,411,220,375
.\data\origin_data\11\145.jpg,2,1306,411,220,375
.\data\origin_data\11\146.jpg,2,1306,411,220,375
.\data\origin_data\11\147.jpg,2,1306,411,220,375
.\data\origin_data\11\148.jpg,2,1306,411,220,375
.\data\origin_data\11\149.jpg,2,1306,411,220,375
.\data\origin_data\11\150.jpg,2,1306,411,220,375
.\data\origin_data\11\151.jpg,2,1306,411,220,375
.\data\origin_data\11\152.jpg,2,1306,411,220,375
.\data\origin_data\11\153.jpg,2,1306,411,220,375
.\data\origin_data\11\154.jpg,2,1306,411,220,375
.\data\origin_data\11\155.jpg,2,1306,411,220,375
.\data\origin_data\11\156.jpg,2,1306,411,220,375
.\data\origin_data\11\157.jpg,2,1306,411,220,375
.\data\origin_data\11\158.jpg,1,1306,411,220,375
.\data\origin_data\11\159.jpg,1,1306,411,220,375
.\data\origin_data\11\160.jpg,1,1306,411,220,375
.\data\origin_data\11\161.jpg,1,1306,411,220,375
.\data\origin_data\11\162.jpg,1,1306,411,220,375
.\data\origin_data\11\163.jpg,1,1306,411,220,375
.\data\origin_data\11\164.jpg,1,1306,411,220,375
.\data\origin_data\11\165.jpg,1,1306,411,220,375
.\data\origin_data\11\166.jpg,1,1306,411,220,375
.\data\origin_data\11\167.jpg,1,1306,411,220,375
.\data\origin_data\11\168.jpg,1,1306,411,220,375
.\data\origin_data\11\169.jpg,1,1306,411,220,375
.\data\origin_data\11\170.jpg,1,1306,411,220,375
.\data\origin_data\11\171.jpg,1,1306,411,220,375
.\data\origin_data\11\172.jpg,1,1306,411,220,375
.\data\origin_data\11\173.jpg,1,1306,411,220,375
.\data\origin_data\11\174.jpg,1,1306,411,220,375
.\data\origin_data\11\175.jpg,1,1306,411,220,375
.\data\origin_data\11\176.jpg,1,1306,411,220,375
